"BehaviorSpace results (NetLogo 6.1.1)"
"voting_systeem.nlogo"
"experiment distance"
"08/07/2022 19:30:12:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","voter_count","lijsttrekker_count","[step]","afs_plr","afs_apr","afs_ivr"
"384","200","5","0","13.962989813484501","13.962989813484501","13.962989813484501"
"383","200","5","0","21.400844501709898","18.958304227500534","16.04474341582252"
"373","200","5","0","15.049559122492388","15.049559122492385","15.04955912249239"
"382","200","5","0","13.946679390934403","14.60075233255304","13.565436007758674"
"375","200","5","0","16.033898620391447","16.033898620391447","16.03389862039144"
"380","200","5","0","14.095455655466667","14.095455655466669","14.095455655466662"
"381","200","5","0","16.834478876735233","18.49983285543931","18.49983285543931"
"388","200","5","0","14.495856582718941","14.49585658271894","14.495856582718943"
"386","200","5","0","18.021986690400045","16.132883169607737","16.13288316960774"
"387","200","5","0","15.27377906017693","12.464839638668096","13.717830005289771"
"390","200","5","0","18.162100263210526","18.162100263210526","16.408324332867057"
"385","200","5","0","13.087402233228191","13.087402233228195","15.175022590076688"
"392","200","5","0","13.00547888067046","13.00547888067046","13.005478880670456"
"394","200","5","0","14.136265739745093","14.13626573974509","14.136265739745092"
"393","200","5","0","14.847644104700253","14.847644104700253","14.847644104700255"
"391","200","5","0","15.404865242322082","15.404865242322085","17.74530180026638"
"389","200","5","0","22.484965896500253","19.417070393067977","15.105616737224917"
"395","200","5","0","14.365030315031493","14.365030315031504","14.365030315031497"
"397","200","5","0","20.844974542522728","20.844974542522724","17.184441533563295"
"398","200","5","0","14.26592798136143","14.265927981361433","14.26592798136143"
"396","200","5","0","14.282879732296312","14.28287973229631","14.28287973229631"
"401","200","5","0","14.258977914729035","14.258977914729035","14.258977914729032"
"400","200","5","0","14.740873233759297","14.740873233759295","14.740873233759293"
"405","200","5","0","13.003793843500905","13.003793843500905","13.003793843500906"
"402","200","5","0","13.661375085360211","13.661375085360207","13.661375085360207"
"404","200","5","0","14.172592409572685","14.172592409572676","14.172592409572683"
"403","200","5","0","15.489558404131497","15.489558404131495","15.597822413949434"
"399","200","5","0","14.72049269937836","14.72049269937836","14.72049269937836"
"407","200","5","0","12.817086776378252","13.9557115440122","12.817086776378247"
"406","200","5","0","13.68217135758459","13.682171357584595","13.68217135758459"
"408","200","5","0","17.192027009296645","16.429336834120345","16.42933683412035"
"409","200","5","0","19.253465910961367","14.225291823849798","14.225291823849796"
"410","200","5","0","15.77022915136692","15.77022915136692","16.823795088957553"
"413","200","5","0","13.221626151899795","13.221626151899788","13.221626151899793"
"415","200","5","0","14.543548268842297","12.958106175813786","12.958106175813784"
"414","200","5","0","14.902499710878475","14.902499710878471","14.902499710878471"
"411","200","5","0","16.206391162258733","16.206391162258733","16.206391162258733"
"412","200","5","0","15.894769114660052","14.43665092169589","14.436650921695891"
"418","200","5","0","18.939143941882616","14.705434260266221","14.705434260266218"
"416","200","5","0","15.112040142883323","15.112040142883332","15.11204014288333"
"417","200","5","0","14.591935834035588","14.591935834035592","14.591935834035587"
"421","200","5","0","16.582022848584803","15.428275841013503","15.428275841013503"
"420","200","5","0","17.69293422990003","17.692934229900036","17.692934229900033"
"422","200","5","0","20.46137942769998","13.526880567307487","13.526880567307483"
"419","200","5","0","14.167358563188422","13.215886559172542","14.16735856318843"
"423","200","5","0","14.534321519555618","14.534321519555617","14.534321519555622"
"425","200","5","0","15.462387244334366","15.462387244334364","13.939867635514847"
"427","200","5","0","14.906869846265813","14.906869846265813","13.833621218577582"
"424","200","5","0","17.04282096809724","17.042820968097242","17.042820968097242"
"429","200","5","0","13.389910052026774","13.389910052026778","13.389910052026774"
"428","200","5","0","19.338793733483815","16.890865752859774","16.890865752859774"
"432","200","5","0","17.509882387289213","14.857427754388903","14.8574277543889"
"431","200","5","0","12.691423576830008","12.691423576830006","12.691423576830005"
"434","200","5","0","13.055624038557248","13.05562403855725","13.05562403855725"
"433","200","5","0","14.92533756557929","14.925337565579289","14.925337565579298"
"435","200","5","0","17.22594436337858","13.872131835942726","13.467017314663334"
"436","200","5","0","15.456065916835334","12.540773799800036","12.988161807170144"
"437","200","5","0","17.54944197007898","17.682185924291755","17.68218592429175"
"440","200","5","0","13.988691601227504","13.988691601227512","13.98869160122751"
"438","200","5","0","13.039935224970156","13.039935224970156","15.362578014116089"
"439","200","5","0","16.484339024946333","16.484339024946333","16.484339024946333"
"426","200","5","0","13.89039354528811","13.890393545288111","13.890393545288113"
"430","200","5","0","12.349483786019565","12.349483786019563","12.349483786019565"
"441","200","5","0","12.666359127477337","12.666359127477334","12.666359127477337"
"444","200","5","0","12.007389170288276","12.007389170288274","12.007389170288274"
"445","200","5","0","17.233714506913444","17.233714506913447","18.01990840356642"
"446","200","5","0","17.838772753231122","15.301759931741184","15.301759931741184"
"442","200","5","0","16.868105218696762","13.211128201022174","13.211128201022174"
"447","200","5","0","12.73953445152151","12.739534451521513","12.739534451521516"
"448","200","5","0","16.88810307745563","16.888103077455625","16.888103077455625"
"449","200","5","0","14.925003410565314","14.925003410565315","13.702000853226577"
"450","200","5","0","13.5343240585407","13.534324058540692","13.534324058540701"
"453","200","5","0","13.141698046558213","13.141698046558211","13.141698046558213"
"454","200","5","0","14.332260847407923","14.332260847407925","14.332260847407927"
"451","200","5","0","12.663147985735026","12.66314798573503","12.663147985735025"
"457","200","5","0","14.510698171217095","14.510698171217095","14.510698171217097"
"456","200","5","0","19.22901411133036","13.236609473034974","13.236609473034974"
"443","200","5","0","17.73497676808618","16.75184374366718","17.73497676808618"
"459","200","5","0","18.02792086377623","18.027920863776234","18.027920863776238"
"460","200","5","0","14.25284290573406","14.252842905734052","14.252842905734056"
"452","200","5","0","14.836630188651007","14.83663018865101","13.806834784825726"
"461","200","5","0","16.451357412895227","16.451357412895227","16.451357412895234"
"462","200","5","0","15.718989566518129","14.644616157480858","14.644616157480858"
"463","200","5","0","18.791938755515552","18.791938755515556","15.62304323978408"
"464","200","5","0","13.787057802463176","13.855349754196876","13.787057802463178"
"465","200","5","0","13.281408110391165","13.281408110391164","13.281408110391164"
"466","200","5","0","15.100333883623202","15.1003338836232","15.1003338836232"
"467","200","5","0","17.290139111187457","17.290139111187464","0"
"467","200","5","1","17.290139111187457","17.290139111187464","0"
"467","200","5","2","17.290139111187457","17.290139111187464","0"
"467","200","5","3","17.290139111187457","17.290139111187464","0"
"468","200","5","0","14.321354267454225","14.321354267454224","14.321354267454222"
"469","200","5","0","12.791945096550675","12.791945096550677","12.791945096550679"
"470","200","5","0","12.30276748404106","12.302767484041063","12.302767484041066"
"472","200","5","0","13.699492707383103","13.102217270305266","13.699492707383097"
"473","200","5","0","14.484042565800735","14.484042565800733","14.484042565800733"
"471","200","5","0","14.98932012288686","14.989320122886857","14.989320122886857"
"474","200","5","0","14.407259292593263","13.596307988715216","13.596307988715216"
"475","200","5","0","17.720302997822383","17.720302997822383","17.720302997822383"
"477","200","5","0","15.45697744754393","15.45697744754393","15.456977447543931"
"476","200","5","0","17.74585109964772","16.297686255947568","14.645394156541661"
"455","200","5","0","17.224792416743004","17.224792416743004","17.224792416743007"
"478","200","5","0","12.636156596222248","12.63615659622225","12.63615659622225"
"480","200","5","0","14.426261210897243","15.050565103893632","14.426261210897243"
"479","200","5","0","13.701100670823363","13.701100670823369","13.701100670823363"
"481","200","5","0","14.846133769710006","14.84613376971","14.846133769710008"
"458","200","5","0","14.666111816350236","14.66611181635024","14.666111816350238"
"482","200","5","0","18.31421818832978","18.306165398467666","18.306165398467666"
"484","200","5","0","13.642750514039605","13.642750514039603","13.642750514039601"
"483","200","5","0","16.578682541009115","16.57868254100912","14.636791906737642"
"486","200","5","0","13.490731291565234","13.490731291565236","13.490731291565236"
"489","200","5","0","13.194776264041522","13.194776264041517","13.194776264041517"
"487","200","5","0","16.65153517681034","15.889235828888367","15.889235828888363"
"485","200","5","0","14.637231626807322","14.637231626807326","14.63723162680733"
"488","200","5","0","17.736025847242736","14.543502701136301","14.5435027011363"
"492","200","5","0","14.124282387197558","14.12428238719756","14.124282387197566"
"491","200","5","0","14.083878045751954","14.083878045751959","14.083878045751963"
"490","200","5","0","12.449001645552713","12.449001645552714","12.449001645552713"
"493","200","5","0","16.866954135618172","15.368274664300777","15.368274664300777"
"495","200","5","0","13.883121796438141","13.883121796438141","13.883121796438145"
"494","200","5","0","16.209744582813837","16.209744582813837","13.684270854751592"
"496","200","5","0","12.87854369647794","12.878543696477937","15.405590362949123"
"497","200","5","0","14.012561138859112","16.14780614085656","14.01256113885912"
"498","200","5","0","16.469571832449088","15.518159882668975","15.518159882668973"
"499","200","5","0","14.355203080329273","14.355203080329272","14.355203080329273"
"501","200","5","0","14.601476901880662","14.601476901880659","14.601476901880659"
"502","200","5","0","16.2557932873451","15.363435476021795","15.392851577422102"
"503","200","5","0","16.231124376850634","16.231124376850637","16.23112437685064"
"505","200","5","0","18.063782120260523","13.193054828729244","13.193054828729247"
"506","200","5","0","12.183365907979375","12.183365907979375","12.183365907979377"
"507","200","5","0","13.28901052518688","13.289010525186882","13.289010525186882"
"500","200","5","0","14.817810111468152","14.817810111468154","13.853586800461354"
"504","200","5","0","17.18590281463418","17.185902814634176","17.18590281463418"
"509","200","5","0","17.70533625281968","17.705336252819677","16.94844915237445"
"508","200","5","0","17.080526834968268","16.409179012774292","17.682916331195877"
"513","200","5","0","13.947031009941629","13.947031009941625","13.537934105193631"
"511","200","5","0","17.535434889007476","17.53543488900748","18.00092555445843"
"514","200","5","0","13.137784347076686","13.137784347076689","13.137784347076687"
"512","200","5","0","13.203474929913618","13.203474929913622","13.203474929913627"
"515","200","5","0","16.647165401187607","16.64716540118761","15.79022482483416"
"516","200","5","0","13.94599944790819","13.594101151894321","13.594101151894321"
"518","200","5","0","19.14503812344737","16.720579505135106","16.720579505135113"
"510","200","5","0","15.172549881051085","15.172549881051085","14.421072426227232"
"519","200","5","0","14.049086201201026","14.04908620120103","14.049086201201026"
"520","200","5","0","12.860721726065263","12.860721726065266","12.860721726065265"
"521","200","5","0","12.23527877693344","12.235278776933436","12.235278776933441"
"517","200","5","0","12.79817604006131","12.798176040061309","12.798176040061309"
"523","200","5","0","18.702338578099404","17.009252130846402","15.244543758159516"
"524","200","5","0","13.127676106326442","13.127676106326446","13.127676106326447"
"522","200","5","0","12.956283405112588","12.95628340511259","12.95628340511259"
"525","200","5","0","15.574362300472474","13.274536807118158","15.36982381515604"
"528","200","5","0","14.99195481704315","14.991954817043153","17.054494887992934"
"527","200","5","0","19.785836014335878","16.676551272085206","16.676551272085206"
"530","200","5","0","14.22058758862623","14.220587588626234","13.17749263478067"
"531","200","5","0","12.90405287561287","12.904052875612868","12.904052875612868"
"529","200","5","0","12.363578764958085","12.363578764958085","12.363578764958088"
"533","200","5","0","14.702162146806964","14.702162146806959","14.702162146806964"
"535","200","5","0","15.115130913734708","14.275615105431436","15.115130913734712"
"534","200","5","0","15.91836413507756","15.91836413507756","15.918364135077557"
"536","200","5","0","15.513380597097132","15.513380597097134","15.513380597097129"
"538","200","5","0","13.671303069701752","13.671303069701752","13.671303069701757"
"532","200","5","0","15.467922751136939","15.467922751136939","15.467922751136943"
"526","200","5","0","13.623690225338521","13.623690225338516","13.623690225338516"
"539","200","5","0","17.445838610015926","15.626524315208396","15.626524315208394"
"537","200","5","0","13.636644732057398","13.6366447320574","13.636644732057396"
"540","200","5","0","13.607902156939966","13.607902156939971","13.607902156939968"
"542","200","5","0","12.962377494528022","12.962377494528027","12.962377494528027"
"541","200","5","0","13.221958378117888","13.22195837811789","13.22195837811789"
"544","200","5","0","18.695334746610982","18.69533474661098","17.88140209459086"
"543","200","5","0","13.467353566915763","13.467353566915769","13.467353566915769"
"545","200","5","0","14.522737389247334","12.744977488061123","12.744977488061128"
"547","200","5","0","13.655181207035607","13.655181207035607","13.68398044503224"
"546","200","5","0","12.993669891485098","12.993669891485096","12.993669891485096"
"548","200","5","0","12.88569215779835","12.885692157798347","12.885692157798347"
"550","200","5","0","15.312701074142588","15.312701074142584","15.31270107414259"
"549","200","5","0","15.447274845180388","14.239263717904972","14.239263717904972"
"554","200","5","0","15.892174617726923","15.892174617726925","15.892174617726928"
"551","200","5","0","15.552870897588795","13.29927971985341","14.74547931097435"
"553","200","5","0","15.61260124292222","15.61260124292222","0"
"555","200","5","0","12.804781894618731","12.804781894618728","12.804781894618731"
"552","200","5","0","16.266973856790116","16.266973856790116","16.266973856790113"
"557","200","5","0","12.93475006468914","12.934750064689137","12.934750064689135"
"556","200","5","0","14.534192103018158","14.53419210301816","14.534192103018166"
"553","200","5","1","15.61260124292222","15.61260124292222","0"
"553","200","5","2","15.61260124292222","15.61260124292222","0"
"553","200","5","3","15.61260124292222","15.61260124292222","0"
"559","200","5","0","12.70927468872802","12.70927468872802","12.709274688728021"
"558","200","5","0","14.503067555207389","14.503067555207382","14.503067555207386"
"561","200","5","0","15.587533371241763","14.972863623545658","14.972863623545658"
"560","200","5","0","15.243785810402574","15.243785810402574","0"
"568","200","5","0","19.219764376110525","14.115208837537693","14.11520883753769"
"567","200","5","0","15.489436610301306","15.489436610301315","15.48943661030131"
"564","200","5","0","15.568122784197792","15.045626631240827","15.568122784197788"
"565","200","5","0","16.34214424520724","14.824100826609591","14.82410082660959"
"566","200","5","0","12.870977130686125","12.87097713068612","12.870977130686121"
"563","200","5","0","13.248309009777556","13.248309009777557","13.248309009777559"
"562","200","5","0","16.322304456506522","16.322304456506522","14.522947787917637"
"560","200","5","1","15.243785810402574","15.243785810402574","0"
"574","200","5","0","14.856103860157903","14.8561038601579","14.856103860157903"
"570","200","5","0","13.804385004578597","13.804385004578592","13.804385004578599"
"575","200","5","0","19.781905970715215","13.983409771778428","13.983409771778426"
"572","200","5","0","16.732268713205276","13.286906471038082","13.286906471038082"
"569","200","5","0","17.05599060306538","17.05599060306538","17.05599060306538"
"573","200","5","0","14.624805072797978","12.993597996743995","12.993597996743993"
"571","200","5","0","16.384989627027593","16.384989627027597","0"
"560","200","5","2","15.243785810402574","15.243785810402574","0"
"577","200","5","0","14.94980229676667","14.949802296766663","13.948617358515243"
"560","200","5","3","15.243785810402574","15.243785810402574","0"
"580","200","5","0","18.28484757593348","13.510165737286094","13.510165737286098"
"571","200","5","1","16.384989627027593","16.384989627027597","0"
"571","200","5","2","16.384989627027593","16.384989627027597","0"
"571","200","5","3","16.384989627027593","16.384989627027597","0"
"576","200","5","0","14.75542418031506","14.755424180315059","14.755424180315055"
"579","200","5","0","13.11219499351569","13.11219499351569","13.11219499351569"
"578","200","5","0","13.099936029480608","13.099936029480608","13.099936029480604"
"581","200","5","0","14.359513446312558","14.359513446312555","14.359513446312558"
"584","200","5","0","18.872109754503175","13.3881414096847","13.388141409684705"
"583","200","5","0","19.429431207452506","16.14891024893986","15.843294260364182"
"588","200","5","0","17.53532472785459","17.53532472785459","17.535324727854587"
"586","200","5","0","15.395109542534964","12.783403415301084","14.041673465764998"
"587","200","5","0","16.705479101412877","15.234157077688781","15.23415707768878"
"589","200","5","0","17.875118866851075","15.700249187722653","15.700249187722655"
"582","200","5","0","14.33226098435914","14.332260984359133","14.332260984359142"
"591","200","5","0","17.557122749345602","17.557122749345602","17.557122749345602"
"592","200","5","0","14.804923272938174","13.936298180098536","13.936298180098536"
"593","200","5","0","14.865597892928246","14.865597892928246","14.865597892928252"
"594","200","5","0","14.20274079303039","14.202740793030394","14.25607283427553"
"590","200","5","0","15.099473834963353","15.099473834963351","15.099473834963353"
"585","200","5","0","13.80921140166171","13.80921140166171","13.80921140166171"
"595","200","5","0","16.02927662192118","16.029276621921174","16.029276621921174"
"596","200","5","0","14.673118949473526","14.144878133398047","14.673118949473528"
"597","200","5","0","16.139655817416187","16.13965581741619","15.209039444575598"
"598","200","5","0","13.632484225837402","13.6324842258374","12.636103496786424"
"599","200","5","0","18.32163651137284","13.973319021300409","13.973319021300405"
"600","200","5","0","14.144596474113428","14.14459647411343","14.144596474113422"
"603","200","5","0","12.617274391871169","12.617274391871169","12.617274391871165"
"602","200","5","0","13.088208428195914","13.088208428195916","13.088208428195914"
"604","200","5","0","15.56538242008077","15.565382420080772","14.16749377390141"
"601","200","5","0","16.16910233205224","16.169102332052248","16.169102332052244"
"606","200","5","0","13.111980615082427","13.111980615082425","13.111980615082421"
"607","200","5","0","16.32389310213795","16.323893102137944","15.067224270051309"
"605","200","5","0","13.634897184643881","13.634897184643885","13.634897184643885"
"609","200","5","0","14.469996609179962","14.469996609179965","14.469996609179969"
"610","200","5","0","13.978358078835186","13.978358078835186","13.978358078835189"
"613","200","5","0","15.088617262224759","15.088617262224757","15.088617262224751"
"608","200","5","0","13.688214277078018","13.68821427707802","13.68821427707802"
"614","200","5","0","15.142110919157426","15.142110919157421","13.590291716133807"
"612","200","5","0","13.926047771374414","13.926047771374419","13.926047771374416"
"615","200","5","0","13.521081233391259","13.52108123339126","13.52108123339126"
"617","200","5","0","17.01179621288649","17.011796212886487","17.011796212886487"
"616","200","5","0","18.497429467034976","18.49742946703498","13.18512796996448"
"619","200","5","0","15.344302862309538","15.34430286230954","14.902045648362549"
"618","200","5","0","15.69446734673792","15.694467346737921","15.694467346737918"
"621","200","5","0","12.735421741405265","12.735421741405267","12.735421741405265"
"620","200","5","0","13.312680911201634","13.312680911201634","13.312680911201634"
"622","200","5","0","15.238148712596391","15.238148712596383","15.238148712596388"
"623","200","5","0","17.21579341349831","17.215793413498314","14.168850551146603"
"611","200","5","0","14.618944589399542","14.618944589399542","14.618944589399536"
"624","200","5","0","16.563050418843893","16.563050418843897","13.139009818586553"
"626","200","5","0","14.455611842261884","14.455611842261881","14.455611842261881"
"627","200","5","0","17.024650243993545","12.74046861858657","12.740468618586574"
"628","200","5","0","15.646926265468805","12.671143242336663","15.646926265468807"
"630","200","5","0","14.719266486168255","14.77113843406487","14.719266486168252"
"631","200","5","0","17.377332071433113","17.377332071433113","13.348349165361704"
"632","200","5","0","19.70428226030676","13.806143757112501","13.806143757112503"
"629","200","5","0","15.69920099495758","15.699200994957577","15.699200994957579"
"633","200","5","0","13.93689800902327","13.936898009023269","13.936898009023267"
"634","200","5","0","13.241837879183201","13.241837879183194","13.241837879183196"
"636","200","5","0","14.703546877271672","14.703546877271672","14.703546877271672"
"625","200","5","0","18.739812022585188","14.730118663985111","14.730118663985108"
"637","200","5","0","14.737417124010179","14.737417124010184","14.737417124010177"
"638","200","5","0","17.305048060932442","17.305048060932446","17.305048060932442"
"640","200","5","0","20.177316572828506","18.736631314635755","18.736631314635755"
"639","200","5","0","12.31096495515908","12.363319827232457","12.31096495515908"
"641","200","5","0","18.53696872291893","13.997464799123641","13.997464799123641"
"642","200","5","0","16.429392332142005","16.429392332142008","14.971582533023211"
"643","200","5","0","15.867201246544242","15.86720124654424","15.099370414905335"
"645","200","5","0","16.999188196737734","16.99918819673773","15.181517239859826"
"647","200","5","0","17.953638272417592","17.58970299188105","17.58970299188105"
"646","200","5","0","13.164820300142646","13.16482030014265","13.164820300142646"
"644","200","5","0","19.36484264477395","14.424794630502914","14.45529319844924"
"635","200","5","0","16.164658526975604","16.1646585269756","13.824796966235105"
"648","200","5","0","16.246849461891536","16.24684946189154","15.361874194930069"
"649","200","5","0","13.102602877200095","13.102602877200091","13.102602877200095"
"651","200","5","0","14.957381208846186","14.957381208846192","14.957381208846186"
"650","200","5","0","14.24774413715926","14.247744137159268","14.247744137159264"
"654","200","5","0","13.255246533290368","13.255246533290372","13.255246533290368"
"653","200","5","0","14.068818306653291","14.068818306653286","14.068818306653288"
"652","200","5","0","13.884816879930083","13.884816879930085","13.884816879930083"
"655","200","5","0","14.548483169474938","14.548483169474938","14.548483169474938"
"656","200","5","0","13.023214530705244","13.023214530705241","13.023214530705246"
"658","200","5","0","14.610546191173112","14.610546191173107","14.610546191173116"
"659","200","5","0","15.34900811269831","15.34900811269832","15.71212131344118"
"660","200","5","0","13.965155939526783","13.965155939526783","13.965155939526783"
"657","200","5","0","14.576711378321571","14.576711378321576","14.576711378321571"
"663","200","5","0","15.939173704917566","15.939173704917573","15.93917370491757"
"662","200","5","0","19.860038614156974","18.65153205275173","19.860038614156984"
"661","200","5","0","12.957685121056318","12.957685121056315","12.957685121056317"
"665","200","5","0","17.680349173557786","17.680349173557783","16.780634267261433"
"664","200","5","0","14.38654687126611","14.386546871266109","14.017293088690638"
"669","200","5","0","13.354887025460602","13.354887025460608","13.35488702546061"
"666","200","5","0","19.702367476456832","19.271402977850062","0"
"670","200","5","0","14.32775167618873","14.32775167618873","14.32775167618873"
"672","200","5","0","15.873526983217019","15.87352698321702","15.873526983217017"
"671","200","5","0","17.80095173327994","17.800951733279945","16.188734130810996"
"668","200","5","0","14.745653529876282","14.745653529876288","14.745653529876282"
"667","200","5","0","18.27174932798475","15.030681755092825","15.03068175509283"
"666","200","5","1","19.702367476456832","19.271402977850062","0"
"674","200","5","0","17.518701634499823","17.51870163449982","17.51870163449982"
"673","200","5","0","16.60798646229212","16.60798646229213","14.676535863613392"
"666","200","5","2","19.702367476456832","19.271402977850062","0"
"677","200","5","0","17.588780043292818","17.588780043292818","14.432742292461784"
"666","200","5","3","19.702367476456832","19.271402977850062","0"
"675","200","5","0","14.253422304034974","14.25342230403497","14.253422304034977"
"676","200","5","0","15.833310743315845","15.833310743315844","15.012117507618163"
"678","200","5","0","18.643325620830115","15.729284805812814","15.729284805812808"
"680","200","5","0","13.64256221449644","13.642562214496436","13.642562214496436"
"681","200","5","0","13.657663844597145","13.657663844597149","13.657663844597149"
"679","200","5","0","13.286743267504884","13.286743267504885","13.466196166594072"
"682","200","5","0","14.101823851310725","14.101823851310725","14.101823851310723"
"684","200","5","0","16.100684397005093","16.10068439700509","16.100684397005093"
"683","200","5","0","13.672569469806142","13.672569469806144","13.494920620844571"
"685","200","5","0","15.518249733610377","15.518249733610382","15.51824973361038"
"687","200","5","0","12.791302495789191","12.791302495789193","12.791302495789195"
"690","200","5","0","17.098039743649267","17.098039743649267","17.098039743649263"
"688","200","5","0","14.641683567987233","14.641683567987231","14.641683567987231"
"689","200","5","0","20.261127131923278","15.739682776805012","15.739682776805006"
"691","200","5","0","18.683252341926774","18.683252341926774","0"
"695","200","5","0","13.075736681364706","13.075736681364708","13.07573668136471"
"692","200","5","0","15.288227268188905","15.288227268188908","15.288227268188905"
"696","200","5","0","16.96474541325252","15.618595012560773","15.00396972016447"
"694","200","5","0","13.988375130080627","13.988375130080625","13.988375130080625"
"686","200","5","0","12.88360017781612","12.883600177816124","12.883600177816122"
"693","200","5","0","20.04642313888382","20.046423138883828","19.409669929190382"
"697","200","5","0","16.96598252745985","16.96598252745985","16.96598252745985"
"691","200","5","1","18.683252341926774","18.683252341926774","0"
"700","200","5","0","14.650557225930859","14.65055722593086","14.650557225930864"
"691","200","5","2","18.683252341926774","18.683252341926774","0"
"691","200","5","3","18.683252341926774","18.683252341926774","0"
"701","200","5","0","14.435465079864702","14.435465079864708","14.435465079864706"
"702","200","5","0","13.686033456139537","13.686033456139532","13.686033456139533"
"699","200","5","0","18.616199506599028","14.409675840796785","14.409675840796783"
"698","200","5","0","12.793028052206461","12.793028052206457","12.793028052206461"
"704","200","5","0","16.526656125393234","14.632868811613571","14.632868811613568"
"703","200","5","0","15.698151887736042","15.698151887736046","15.698151887736048"
"709","200","5","0","17.91440184957417","15.618501269412034","15.618501269412032"
"705","200","5","0","17.04977826740999","16.0610769023927","13.696182342874547"
"706","200","5","0","20.291222176152218","20.291222176152218","20.29122217615222"
"708","200","5","0","19.1082010263438","16.735634397543922","16.735634397543915"
"710","200","5","0","17.323860501457194","17.323860501457197","17.32386050145719"
"711","200","5","0","14.633489376025343","14.63348937602535","13.523336010215177"
"712","200","5","0","14.773992267663163","14.773992267663163","14.773992267663157"
"707","200","5","0","12.852418995096746","12.85241899509675","12.85241899509675"
"713","200","5","0","12.47211521852935","12.472115218529355","12.472115218529353"
"715","200","5","0","18.39362308086822","13.970945562086323","13.970945562086317"
"718","200","5","0","14.303268887420055","14.303268887420055","14.303268887420055"
"719","200","5","0","15.587124323141726","15.587124323141722","15.587124323141726"
"716","200","5","0","16.059497289433192","16.059497289433192","0"
"716","200","5","1","16.059497289433192","16.059497289433192","0"
"716","200","5","2","16.059497289433192","16.059497289433192","0"
"716","200","5","3","16.059497289433192","16.059497289433192","0"
"720","200","5","0","12.98875306866699","12.988753068666986","12.988753068666991"
"714","200","5","0","16.207665466980334","16.207665466980334","15.036555391968614"
"721","200","5","0","15.90120886498073","15.901208864980733","16.203518305711036"
"717","200","5","0","18.527587951831478","16.950042062975758","16.95004206297576"
"724","200","5","0","13.520382913417642","13.520382913417642","13.520382913417643"
"722","200","5","0","15.22168388141168","15.221683881411675","14.205188330752023"
"725","200","5","0","16.120381234168946","16.120381234168942","16.12038123416895"
"723","200","5","0","13.442356330938496","13.442356330938496","13.442356330938498"
"726","200","5","0","14.146911749279921","14.146911749279926","14.146911749279925"
"728","200","5","0","21.730435784413398","18.11752230722192","18.11752230722192"
"727","200","5","0","12.680723919391497","12.680723919391507","12.680723919391504"
"730","200","5","0","15.574240444654492","15.44670664139298","15.574240444654489"
"729","200","5","0","14.151934409354629","14.151934409354634","14.151934409354629"
"733","200","5","0","14.111681172169781","14.111681172169781","14.11168117216978"
"734","200","5","0","14.141992115125248","14.141992115125248","14.14199211512525"
"735","200","5","0","17.214728959042187","17.21472895904219","17.214728959042187"
"736","200","5","0","18.206038194060632","14.516206566386328","14.51620656638633"
"737","200","5","0","17.705676314469343","18.206816729241268","17.705676314469336"
"738","200","5","0","13.97639700780098","13.976397007800978","13.976397007800983"
"739","200","5","0","14.762481851452074","14.762481851452073","13.054120532340567"
"731","200","5","0","14.30871104021976","14.308711040219762","14.30871104021976"
"743","200","5","0","19.04318718596852","15.071866159814526","15.071866159814526"
"741","200","5","0","12.983370441492646","12.983370441492644","12.86545603547795"
"744","200","5","0","16.198199305516116","16.198199305516116","15.195134435450063"
"742","200","5","0","16.373100495886316","16.373100495886316","16.373100495886316"
"745","200","5","0","15.962618587342972","15.962618587342977","15.962618587342975"
"748","200","5","0","14.316460273849088","14.316460273849081","14.316460273849081"
"747","200","5","0","13.956821322234116","13.956821322234122","13.956821322234118"
"746","200","5","0","13.304513158769803","13.304513158769803","13.304513158769803"
"750","200","5","0","13.940902113852593","13.940902113852594","13.477233312166527"
"732","200","5","0","20.767059895364827","14.940463875900967","14.372112347059787"
"753","200","5","0","12.223174304642454","12.223174304642454","12.223174304642454"
"752","200","5","0","13.652580054038399","13.652580054038399","13.652580054038399"
"751","200","5","0","14.544801218616778","14.175382844450603","14.175382844450603"
"755","200","5","0","16.703777950914727","16.703777950914734","14.588359901315211"
"756","200","5","0","16.273371942155176","16.273371942155173","16.273371942155173"
"740","200","5","0","13.096369328676921","13.096369328676921","13.096369328676918"
"758","200","5","0","21.40329892716087","18.498129488929035","18.498129488929038"
"754","200","5","0","19.907787800862994","19.907787800862998","19.907787800862994"
"761","200","5","0","13.202705044575922","13.202705044575922","13.20270504457592"
"757","200","5","0","14.658895362403861","14.65889536240386","14.65889536240386"
"760","200","5","0","19.16548304301435","19.165483043014362","18.291761035565607"
"749","200","5","0","14.40603882160315","14.40603882160316","14.406038821603154"
"759","200","5","0","17.376072460642096","14.579496378734149","14.579496378734149"
"762","200","5","0","13.187002455518863","13.187002455518867","13.187002455518858"
"768","200","5","0","14.91566461198748","14.915664611987484","14.080270333000096"
"765","200","5","0","12.517261039118106","12.51726103911811","12.51726103911811"
"769","200","5","0","13.59589271707106","13.595892717071056","13.595892717071063"
"764","200","5","0","18.984627437200686","14.47716110616498","13.80588985538038"
"766","200","5","0","14.71213379015273","14.712133790152727","14.24208261161748"
"773","200","5","0","16.065178138753883","16.065178138753886","16.06517813875388"
